Samples	Sig1	Sig2	Sig3	Sig4	Sig5	Sig6	Sig7	Sig8	Sig9
Skin-Melanoma::SP124394	105876	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124334	87764	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124339	2764	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124454	58815	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124380	162971	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124273	6756	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124357	7523	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124399	144375	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124311	109379	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124355	3815	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124434	85261	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124428	305689	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124449	137987	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124298	366716	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124431	92652	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124396	47507	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124409	245674	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124341	14266	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124353	3474	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124278	4789	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124376	55168	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124346	25188	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124439	319683	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124351	6978	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124406	73754	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124323	5195	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124391	7610	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124423	32918	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124382	478961	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124415	859178	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124436	318815	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124460	163978	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124425	91518	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124456	44897	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124367	155967	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124281	4393	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124377	61019	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124412	77288	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124333	45207	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124359	7406	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124286	2146	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124329	51726	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124326	61290	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124458	161511	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124401	435965	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124264	13376	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124384	177782	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124403	10822	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124462	114171	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124271	18976	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124336	8919	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124452	91909	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124386	115835	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124441	11483	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124418	107381	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124291	5725	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124319	205301	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124305	49882	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124447	444091	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124344	5841	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124369	140457	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124348	4998	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124295	19556	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124444	19375	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124365	75536	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124420	71144	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124364	109414	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124307	121510	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82445	744553	0	0	0	0	0	0	0	0
Skin-Melanoma::SP83242	73248	0	0	0	0	0	0	0	0
Skin-Melanoma::SP103894	159349	0	0	0	0	0	0	0	0
Skin-Melanoma::SP83382	58882	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82451	51533	0	0	0	0	0	0	0	0
Skin-Melanoma::SP104330	2981	0	0	0	0	0	0	0	0
Skin-Melanoma::SP83312	57742	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82614	57444	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82431	373348	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82459	78286	0	0	0	0	0	0	0	0
Skin-Melanoma::SP113197	5057	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82532	212889	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82636	7317	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82796	45210	0	0	0	0	0	0	0	0
Skin-Melanoma::SP83482	68683	0	0	0	0	0	0	0	0
Skin-Melanoma::SP104530	71362	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82429	30148	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82644	240513	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82988	92423	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82461	84719	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82900	279814	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82399	116295	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82756	15843	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82836	38794	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82417	250745	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82471	6654	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82435	7474	0	0	0	0	0	0	0	0
Skin-Melanoma::SP104056	334004	0	0	0	0	0	0	0	0
Skin-Melanoma::SP83083	75677	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82433	45628	0	0	0	0	0	0	0	0
Skin-Melanoma::SP82780	36023	0	0	0	0	0	0	0	0
Skin-Melanoma::SP83019	98123	0	0	0	0	0	0	0	0
Skin-Melanoma::SP83099	22211	0	0	0	0	0	0	0	0
Skin-Melanoma::SP83146	347886	0	0	0	0	0	0	0	0
Skin-Melanoma::SP103866	94887	0	0	0	0	0	0	0	0
Skin-Melanoma::SP83844	57187	0	0	0	0	0	0	0	0
Skin-Melanoma::SP83027	6218	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP122725	4392	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP122476	6586	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP122372	1961	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP122489	4049	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP122560	3632	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP122590	3915	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP122714	2294	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP121870	5364	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP123010	3790	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP121865	4001	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP122676	12574	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP122412	3624	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP122392	13714	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP122634	5961	0	0	0	0	0	0	0	0
SoftTissue-Leiomyo::SP122702	7625	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121828	4173	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121783	5004	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121774	9955	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121790	5928	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121859	5270	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121808	1962	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121781	11717	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121763	3757	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121811	3652	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121852	5991	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP122361	9569	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121837	2673	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121824	2293	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121841	3508	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121831	4122	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121761	8000	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121816	5002	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121861	809	0	0	0	0	0	0	0	0
SoftTissue-Liposarc::SP121847	6332	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135192	116	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135335	13889	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135278	4391	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135287	66574	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135345	27178	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP85122	80659	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84384	118437	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135184	3092	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135226	3705	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135436	13727	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135262	8023	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135431	17950	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135425	45487	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135222	8921	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135230	16085	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135205	5295	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135180	52	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135213	7129	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135217	106	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135405	17723	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135238	408	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135270	12079	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135411	14134	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135188	11644	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135194	9953	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135186	24729	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135420	17502	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135258	3159	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135234	22934	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135293	71	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135393	15838	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135299	19820	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135415	6629	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135310	0	38	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135323	2292	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135390	4517	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135209	4406	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135240	10494	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP135182	40685	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP85251	6827	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84408	5518	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84491	64707	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84743	60006	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP83967	10376	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP105253	19218	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84998	9514	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84062	3934	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84982	64043	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84790	29122	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP105673	15664	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP85339	10154	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84719	11843	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP105425	8728	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84056	11597	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP105261	6249	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP85379	28584	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP105086	27194	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84392	104620	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP105018	58804	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84858	14181	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84086	5923	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP105213	9537	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP105577	8908	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP85431	5714	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84962	7674	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP105006	11733	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84439	389215	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP105159	17054	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP85230	11033	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP84922	68029	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP85130	12519	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP104984	9516	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP85222	4953	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP105375	29313	0	0	0	0	0	0	0	0
Stomach-AdenoCA::SP85287	11533	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85623	751	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85491	955	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP87582	593	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP89090	1132	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85511	2450	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85952	612	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85840	1147	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP87675	905	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85836	1871	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP120767	3030	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP105708	1255	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85818	43	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP105922	1012	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP86118	1547	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP86306	1806	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP87099	1469	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP87434	1126	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85864	581	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP105807	1379	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP89291	743	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP88050	815	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP88593	1466	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP88158	985	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP87534	1596	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP88776	1326	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85725	2158	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP86660	2757	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP87903	3857	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP88098	2107	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85487	2447	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP105759	800	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP86775	173	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP88322	1121	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85582	1281	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP87446	2472	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP87337	709	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP86929	2624	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP86130	734	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP86425	3715	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85495	509	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85787	703	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP86836	42	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP89245	406	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP86989	2026	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP88757	964	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85733	1187	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85737	522	0	0	0	0	0	0	0	0
Thy-AdenoCA::SP85647	1055	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP95454	24375	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP94741	41147	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP90209	549929	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP90989	35369	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP93540	65697	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP93227	928218	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP94348	39988	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP94588	7266	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP90725	3156	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP94236	37604	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP93772	5858	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP92195	6760	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP89957	4052	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP92268	4089	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP92707	3644	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP89687	9492	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP90269	6818	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP94933	62442	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP95126	26292	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP95646	6229	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP89443	7335	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP89651	3768	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP94060	5132	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP92787	4482	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP92723	3868	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP92364	115351	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP95406	3636	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP91746	3988	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP92332	11732	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP91730	16285	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP92947	4114	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP91666	6541	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP90245	13677	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP90893	6786	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP89519	2613	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP94917	39477	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP92659	0	0	0	0	0	282262	0	0	0
Uterus-AdenoCA::SP94332	11027	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP94661	4359	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP93652	3729	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP90125	6856	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP94540	6553	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP95222	15099	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP89389	6502	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP90503	7108	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP92460	26964	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP92931	4980	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP91265	15617	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP89909	18229	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP90629	34793	0	0	0	0	0	0	0	0
Uterus-AdenoCA::SP95550	9069	0	0	0	0	0	0	0	0
