Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Ovary-AdenoCA::SP102084	6633	0.528	176430584.918	2659891.224%	40045168.569	4899625.318%	0.64105	0.311
Ovary-AdenoCA::SP101580	7041	0.551	187282941.114	2659891.224%	42508368.146	5067055.535%	0.6434	0.359
Ovary-AdenoCA::SP102064	6815	0.535	181271586.947	2659891.224%	41143966.819	5155225.828%	0.71271	0.327
Ovary-AdenoCA::SP101564	5546	0.453	147517567.309	2659891.224%	33482621.569	3766989.108%	0.74307	0.242
Ovary-AdenoCA::SP101921	10583	0.53	281496288.285	2659891.224%	63892156.774	3799331.208%	0.63485	0.352
Ovary-AdenoCA::SP101648	7650	0.519	203481678.671	2659891.224%	46185096.908	5142794.075%	0.72751	0.291
Ovary-AdenoCA::SP101628	8082	0.559	214972408.761	2659891.224%	48793147.91	5037003.39%	0.59892	0.376
Ovary-AdenoCA::SP101708	5040	0.546	134058517.713	2659891.224%	30427805.596	5027157.999%	0.62743	0.347
Ovary-AdenoCA::SP102055	2886	0.53	76764460.738	2659891.224%	17423530.152	4620634.582%	0.5984	0.321
Ovary-AdenoCA::SP101634	8963	0.525	238406050.448	2659891.224%	54112017.174	5090405.602%	0.7007	0.304
Ovary-AdenoCA::SP101588	6688	0.505	177893525.092	2659891.224%	40377241.021	4947923.796%	0.6423	0.264
Ovary-AdenoCA::SP101584	7208	0.566	191724959.459	2659891.224%	43516561.629	4903387.384%	0.57719	0.387
Ovary-AdenoCA::SP101686	5453	0.513	145043868.47	2659891.224%	32921182.181	4561186.369%	0.60424	0.293
Ovary-AdenoCA::SP101532	9066	0.525	241145738.41	2659891.224%	54733850.291	5039240.159%	0.70688	0.303
Ovary-AdenoCA::SP101732	15966	0.511	424678232.897	2659891.224%	96390979.545	4883721.472%	0.73288	0.277
Ovary-AdenoCA::SP101528	7441	0.489	197922506.012	2659891.224%	44923336.44	5167265.81%	0.73894	0.221
Ovary-AdenoCA::SP101536	4098	0.548	109002342.378	2659891.224%	24740665.982	4428409.809%	0.51754	0.358
Ovary-AdenoCA::SP101576	10009	0.532	266228512.656	2659891.224%	60426969.678	4930612.919%	0.66181	0.318
Ovary-AdenoCA::SP102015	14533	0.498	386561991.651	2659891.224%	87739633.977	5067406.29%	0.73709	0.244
Ovary-AdenoCA::SP102168	4401	0.571	117061812.788	2659891.224%	26569962.641	4738558.229%	0.5292	0.395
Ovary-AdenoCA::SP101716	13860	0.542	368660923.71	2659891.224%	83676498.983	5187517.034%	0.66679	0.344
Ovary-AdenoCA::SP101592	7070	0.515	188054309.569	2659891.224%	42683481.997	5105256.007%	0.63339	0.282
Ovary-AdenoCA::SP101658	1946	0.548	51761483.228	2659891.224%	11748497.292	4465979.471%	0.5381	0.355
Ovary-AdenoCA::SP102045	19440	0.502	517082854.035	2659891.224%	117364538.197	5216461.368%	0.73961	0.249
Ovary-AdenoCA::SP101552	17006	0.482	452341101.632	2659891.224%	102669840.548	5106899.419%	0.77534	0.208
Ovary-AdenoCA::SP101519	7156	0.547	190341816.022	2659891.224%	43202668.455	5203109.477%	0.60057	0.358
Ovary-AdenoCA::SP101690	13779	0.538	366506411.818	2659891.224%	83187464.242	5053391.394%	0.64546	0.331
Ovary-AdenoCA::SP102123	6961	0.672	185155028.135	2659891.224%	42025177.538	4238229.067%	0.57814	0.562
Ovary-AdenoCA::SP101662	6352	0.521	168956290.578	2659891.224%	38348722.674	5145000.465%	0.70094	0.294
Ovary-AdenoCA::SP101600	2150	0.631	57187661.326	2659891.224%	12980085.699	4799217.081%	0.48172	0.51
Ovary-AdenoCA::SP101544	6411	0.561	170525626.4	2659891.224%	38704871.442	4913206.211%	0.60823	0.377
Ovary-AdenoCA::SP102133	40624	0.362	1080554211.025	2659891.224%	245258251.754	4066292.206%	0.8392	0.081
Ovary-AdenoCA::SP101881	10085	0.482	268250029.987	2659891.224%	60885874.714	5024656.071%	0.77833	0.211
Ovary-AdenoCA::SP102035	7237	0.543	192496327.914	2659891.224%	43691693.371	5234948.836%	0.67479	0.349
Ovary-AdenoCA::SP101642	17059	0.489	453750843.981	2659891.224%	102989828.307	5254887.441%	0.73336	0.219
Ovary-AdenoCA::SP101596	5261	0.531	139936877.319	2659891.224%	31762049.37	5020734.56%	0.6243	0.317
Ovary-AdenoCA::SP101670	13280	0.504	353233554.608	2659891.224%	80174950.618	5235801.888%	0.73666	0.256
Ovary-AdenoCA::SP101674	6450	0.499	171562983.978	2659891.224%	38940399.823	5262764.025%	0.74281	0.243
Ovary-AdenoCA::SP101572	3731	0.525	99240541.585	2659891.224%	22524988.158	4152277.895%	0.54885	0.329
Ovary-AdenoCA::SP101678	14968	0.523	398132518.477	2659891.224%	90365827.456	5220546.049%	0.6886	0.301
Ovary-AdenoCA::SP101740	19236	0.494	511656675.937	2659891.224%	116132976.967	5337132.071%	0.74504	0.229
Ovary-AdenoCA::SP101700	7269	0.526	193347493.106	2659891.224%	43884888.541	5095331.724%	0.69	0.305
Ovary-AdenoCA::SP101891	13145	0.51	349642701.455	2659891.224%	79359917.512	5281478.205%	0.71794	0.269
Ovary-AdenoCA::SP102143	8649	0.522	230053992.004	2659891.224%	52216302.711	4936328.762%	0.67088	0.297
Ovary-AdenoCA::SP102113	6283	0.511	167120965.633	2659891.224%	37932154.775	5094833.338%	0.71696	0.272
Ovary-AdenoCA::SP101521	5945	0.592	158130533.294	2659891.224%	35891468.412	4721004.841%	0.52866	0.432
Ovary-AdenoCA::SP101526	18260	0.383	485696137.586	2659891.224%	110240251.001	3082691.393%	0.87467	0.194
Ovary-AdenoCA::SP101540	4886	0.596	129962285.227	2659891.224%	29497959.413	4110272.836%	0.51292	0.442
Ovary-AdenoCA::SP101604	6626	0.554	176244392.533	2659891.224%	40002904.714	5108165.498%	0.65589	0.369
Ovary-AdenoCA::SP101548	6641	0.543	176643376.216	2659891.224%	40093474.128	5122609.135%	0.6526	0.343
Ovary-AdenoCA::SP101523	6403	0.526	170312835.102	2659891.224%	38656614.263	5075621.477%	0.68691	0.305
Ovary-AdenoCA::SP102090	8356	0.557	222260510.716	2659891.224%	50447322.534	4726168.069%	0.59909	0.368
Ovary-AdenoCA::SP101795	10174	0.544	270617333.177	2659891.224%	61423096.762	4890082.571%	0.67992	0.344
Ovary-AdenoCA::SP102187	10175	0.471	270643932.089	2659891.224%	61429261.106	5201905.409%	0.78594	0.179
Ovary-AdenoCA::SP101515	6428	0.542	170977807.908	2659891.224%	38807527.188	4996632.222%	0.65318	0.338
Ovary-AdenoCA::SP101931	13965	0.533	371453809.496	2659891.224%	84310356.965	4803098.32%	0.63988	0.323
Ovary-AdenoCA::SP101610	6816	0.538	181298185.859	2659891.224%	41149993.078	5047806.142%	0.70142	0.33
Ovary-AdenoCA::SP61703	8091	0.565	215211798.971	2659891.224%	48847475.059	5012645.187%	0.59845	0.387
Ovary-AdenoCA::SP59707	1947	0.56	51788082.14	2659891.224%	11754524.266	4262384.191%	0.5119	0.381
Ovary-AdenoCA::SP68659	5255	0.508	139777283.845	2659891.224%	31725845.475	5098055.918%	0.67531	0.265
Ovary-AdenoCA::SP62616	13853	0.514	368474731.324	2659891.224%	83634293.15	5248092.427%	0.73685	0.279
Ovary-AdenoCA::SP59761	5617	0.547	149406090.078	2659891.224%	33911301.557	4976704.37%	0.6372	0.35
Ovary-AdenoCA::SP66960	4235	0.591	112646393.356	2659891.224%	25567763.553	4680770.495%	0.50508	0.431
Ovary-AdenoCA::SP61453	5064	0.592	134696891.607	2659891.224%	30572640.901	4633867.486%	0.54825	0.432
Ovary-AdenoCA::SP63796	5517	0.552	146746198.853	2659891.224%	33307571.266	4962382.836%	0.59483	0.359
Ovary-AdenoCA::SP69155	3980	0.542	105863670.734	2659891.224%	24028282.573	4571949.865%	0.57534	0.344
Ovary-AdenoCA::SP59950	19067	0.517	507161459.768	2659891.224%	115112599.08	5205740.407%	0.6898	0.287
Ovary-AdenoCA::SP59938	7170	0.506	190714200.794	2659891.224%	43287206.96	4995559.417%	0.74148	0.264
Ovary-AdenoCA::SP64976	7473	0.562	198773671.204	2659891.224%	45116462.57	5138585.93%	0.62203	0.388
Ovary-AdenoCA::SP64296	11445	0.515	304424550.639	2659891.224%	69096539.593	5190985.399%	0.74187	0.281
Ovary-AdenoCA::SP65807	11920	0.524	317059033.956	2659891.224%	71964210.885	5061845.842%	0.70739	0.302
Ovary-AdenoCA::SP59803	8551	0.559	227447298.604	2659891.224%	51624625.263	5049503.689%	0.59972	0.376
Ovary-AdenoCA::SP66159	11586	0.534	308174997.266	2659891.224%	69947765.918	5168812.523%	0.72539	0.325
Ovary-AdenoCA::SP63356	6597	0.557	175473024.078	2659891.224%	39827822.54	5112113.011%	0.61976	0.374
Ovary-AdenoCA::SP68348	9418	0.575	250508555.52	2659891.224%	56858896.635	4927213.991%	0.62836	0.406
Ovary-AdenoCA::SP62450	3113	0.51	82802413.817	2659891.224%	18793994.718	4582143.319%	0.60552	0.286
Ovary-AdenoCA::SP67428	7164	0.568	190554607.32	2659891.224%	43250929.623	4990655.038%	0.6413	0.393
Ovary-AdenoCA::SP61713	6488	0.533	172573742.643	2659891.224%	39169776.399	5082220.26%	0.68833	0.322
Ovary-AdenoCA::SP68725	4517	0.501	120147286.609	2659891.224%	27270350.292	5197106.1%	0.73011	0.248
Ovary-AdenoCA::SP67609	12937	0.521	344110127.708	2659891.224%	78104140.726	5230105.259%	0.71947	0.297
Ovary-AdenoCA::SP62110	8994	0.608	239230616.728	2659891.224%	54299029.237	4693037.259%	0.51177	0.462
Ovary-AdenoCA::SP64546	5392	0.483	143421334.823	2659891.224%	32552971.649	5176550.524%	0.74036	0.207
Ovary-AdenoCA::SP63546	9567	0.549	254471793.444	2659891.224%	57758482.649	4956298.06%	0.62403	0.353
Ovary-AdenoCA::SP60322	5908	0.487	157146373.541	2659891.224%	35668199.018	5144136.703%	0.7804	0.219
Ovary-AdenoCA::SP60243	6006	0.517	159753066.941	2659891.224%	36259826.373	5083645.012%	0.67239	0.286
Ovary-AdenoCA::SP63966	5907	0.578	157119774.629	2659891.224%	35662035.864	4446938.646%	0.51838	0.408
Ovary-AdenoCA::SP60362	4057	0.574	107911786.976	2659891.224%	24493142.997	4701560.15%	0.58674	0.399
Ovary-AdenoCA::SP69077	16149	0.496	429545833.838	2659891.224%	97495878.051	5142287.08%	0.74936	0.238
Ovary-AdenoCA::SP67346	10066	0.523	267744650.654	2659891.224%	60771113.073	4993816.325%	0.66014	0.299
Ovary-AdenoCA::SP66687	6732	0.573	179063877.231	2659891.224%	40642833.891	5045028.702%	0.58941	0.407
Ovary-AdenoCA::SP63716	4208	0.55	111928222.725	2659891.224%	25404796.603	4961211.987%	0.59418	0.356
Ovary-AdenoCA::SP65376	14389	0.521	382731748.288	2659891.224%	86870244.709	5172940.482%	0.71524	0.296
Ovary-AdenoCA::SP61343	5431	0.542	144458692.4	2659891.224%	32788368.093	4894184.244%	0.58971	0.339
Ovary-AdenoCA::SP60001	12019	0.517	319692326.268	2659891.224%	72561924.827	5161598.591%	0.70532	0.286
Ovary-AdenoCA::SP59860	9467	0.557	251811902.22	2659891.224%	57154733.392	4852353.741%	0.57886	0.368
Ovary-AdenoCA::SP60610	3250	0.541	86446464.795	2659891.224%	19621088.449	4627177.665%	0.55706	0.34
Ovary-AdenoCA::SP64036	7871	0.554	209360038.277	2659891.224%	47519292.518	5058694.432%	0.64652	0.366
Ovary-AdenoCA::SP60842	9582	0.568	254870777.128	2659891.224%	57849007.898	4871751.493%	0.64615	0.39
Panc-AdenoCA::SP77443	8707	0.654	231596728.914	2659891.224%	52566309.963	4846241.653%	0.48196	0.558
Panc-AdenoCA::SP72118	4641	0.517	123445551.727	2659891.224%	28018831.654	3535328.286%	0.53075	0.347
Panc-AdenoCA::SP76891	4393	0.477	116849021.491	2659891.224%	26521596.879	3267944.177%	0.59118	0.307
Panc-AdenoCA::SP125732	95745	0.358	2546712852.859	2659891.224%	578037627.447	3240901.174%	0.80942	0.15
Panc-AdenoCA::SP125716	5682	0.496	151135019.374	2659891.224%	34303610.273	3465679.516%	0.58402	0.321
Panc-AdenoCA::SP125746	48393	0.28	1287201160.253	2659891.224%	292160873.311	2293384.97%	1.06869	0.128
Panc-AdenoCA::SP125797	6046	0.436	160817023.431	2659891.224%	36501169.223	3068983.507%	0.61943	0.266
Panc-AdenoCA::SP76057	5123	0.537	136266227.429	2659891.224%	30928848.543	4308127.973%	0.59022	0.342
Panc-AdenoCA::SP69565	17567	0.677	467263091.401	2659891.224%	106056141.599	4462747.946%	0.37154	0.576
Panc-AdenoCA::SP75202	3910	0.531	104001746.876	2659891.224%	23605624.788	3801962.377%	0.54043	0.354
Panc-AdenoCA::SP110736	4464	0.428	118737544.26	2659891.224%	26950242.387	2941198.877%	0.66687	0.264
Panc-AdenoCA::SP107774	5119	0.76	136159831.78	2659891.224%	30904526.545	4208087.291%	0.39589	0.701
Panc-AdenoCA::SP110779	10832	0.625	288119417.434	2659891.224%	65395438.438	4518643.75%	0.42916	0.488
Panc-AdenoCA::SP107805	9858	0.518	262212076.907	2659891.224%	59515131.902	3615821.87%	0.51707	0.344
Panc-AdenoCA::SP110789	10788	0.557	286949065.295	2659891.224%	65129976.653	5017643.316%	0.63172	0.372
Panc-AdenoCA::SP71846	9076	0.55	241411727.532	2659891.224%	54794149.078	4676061.957%	0.55782	0.356
Panc-AdenoCA::SP70122	3824	0.59	101714240.423	2659891.224%	23086394.934	3895673.732%	0.48733	0.437
Panc-AdenoCA::SP71404	9358	0.575	248912620.785	2659891.224%	56496453.692	3748855.156%	0.43846	0.42
Panc-AdenoCA::SP76955	3343	0.532	88920163.634	2659891.224%	20182492.675	3622528.814%	0.52501	0.364
Panc-AdenoCA::SP107781	4357	0.527	115891460.65	2659891.224%	26304289.133	3949535.086%	0.52653	0.342
Panc-AdenoCA::SP70202	6515	0.552	173291913.274	2659891.224%	39332741.636	4786992.726%	0.61873	0.359
Panc-AdenoCA::SP70677	3225	0.559	85781491.989	2659891.224%	19470126.199	4216358.058%	0.51536	0.381
Panc-AdenoCA::SP70082	2285	0.654	60778514.479	2659891.224%	13795076.746	4118447.163%	0.4362	0.531
Panc-AdenoCA::SP70288	6391	0.56	169993648.155	2659891.224%	38584040.815	4108292.459%	0.49243	0.385
Panc-AdenoCA::SP70266	3720	0.696	98947953.55	2659891.224%	22458519.993	4569953.445%	0.42748	0.615
Panc-AdenoCA::SP107956	10943	0.579	291071896.693	2659891.224%	66065321.826	3283434.525%	0.46273	0.443
Panc-AdenoCA::SP70956	4689	0.54	124722299.515	2659891.224%	28308664.726	4142524.918%	0.51702	0.353
Panc-AdenoCA::SP108017	4161	0.578	110678073.85	2659891.224%	25120949.553	3875568.505%	0.44904	0.42
Panc-AdenoCA::SP71536	3204	0.511	85222914.832	2659891.224%	19343348.599	3923705.057%	0.54683	0.319
Panc-AdenoCA::SP70756	5245	0.453	139511294.723	2659891.224%	31665357.365	3329561.724%	0.63255	0.271
Panc-AdenoCA::SP76675	9335	0.595	248300845.803	2659891.224%	56357808.366	5134867.5%	0.56306	0.463
Panc-AdenoCA::SP71480	4740	0.548	126078844.039	2659891.224%	28616485.062	3464932.757%	0.48105	0.393
Panc-AdenoCA::SP70313	10105	0.471	268782008.232	2659891.224%	61006024.428	2432671.963%	0.73275	0.351
Panc-AdenoCA::SP73319	2637	0.508	70141331.589	2659891.224%	15920188.545	3278348.562%	0.55314	0.348
Panc-AdenoCA::SP107813	4615	0.491	122753980.009	2659891.224%	27861855.206	3285886.304%	0.59008	0.324
Panc-AdenoCA::SP77339	4622	0.515	122940172.395	2659891.224%	27904124.024	3515031.28%	0.5553	0.344
Panc-AdenoCA::SP76017	5819	0.507	154779070.351	2659891.224%	35130463.869	2370378.974%	0.52693	0.399
Panc-AdenoCA::SP76915	19261	0.516	512321648.743	2659891.224%	116282932.115	2925184.616%	0.56946	0.379
Panc-AdenoCA::SP71974	11102	0.589	295301123.74	2659891.224%	67025573.966	4655373.27%	0.52106	0.426
Panc-AdenoCA::SP70178	6805	0.413	181005597.825	2659891.224%	41083438.068	2910535.867%	0.69729	0.246
Panc-AdenoCA::SP107920	4186	0.616	111343046.656	2659891.224%	25271878.587	4107733.782%	0.45385	0.472
Panc-AdenoCA::SP110798	4385	0.576	116636230.193	2659891.224%	26473288.608	3837558.961%	0.45326	0.418
Panc-AdenoCA::SP107952	5687	0.596	151268013.935	2659891.224%	34333782.227	4053151.527%	0.46574	0.443
Panc-AdenoCA::SP70465	5925	0.633	157598555.049	2659891.224%	35770647.414	4321409.402%	0.47002	0.5
Panc-AdenoCA::SP70780	4983	0.526	132542379.715	2659891.224%	30083585.99	3750035.847%	0.53575	0.349
Panc-AdenoCA::SP110803	3207	0.525	85302711.568	2659891.224%	19361440.331	3736066.28%	0.5174	0.349
Panc-AdenoCA::SP107915	4346	0.426	115598872.615	2659891.224%	26237856.624	2996352.931%	0.67293	0.258
Panc-AdenoCA::SP71132	6230	0.59	165711223.284	2659891.224%	37612010.335	4060844.062%	0.43709	0.433
Panc-AdenoCA::SP71552	8035	0.644	213722259.885	2659891.224%	48509203.79	4271316.777%	0.36805	0.516
Panc-AdenoCA::SP69573	3899	0.486	103709158.842	2659891.224%	23539206.872	3390208.535%	0.5719	0.311
Panc-AdenoCA::SP75681	6533	0.627	173770693.694	2659891.224%	39441190.928	3654408.3%	0.37486	0.497
Panc-AdenoCA::SP107874	9189	0.631	244417404.616	2659891.224%	55476249.249	4586814.753%	0.46947	0.5
Panc-AdenoCA::SP110816	2672	0.512	71072293.518	2659891.224%	16131544.086	4178876.039%	0.55615	0.308
Panc-AdenoCA::SP77203	12960	0.6	344721902.69	2659891.224%	78242822.033	4914977.026%	0.56714	0.456
Panc-AdenoCA::SP76515	6963	0.537	185208225.959	2659891.224%	42037331.862	3848493.119%	0.53573	0.361
Panc-AdenoCA::SP110770	5702	0.627	151666997.619	2659891.224%	34424350.743	4346633.665%	0.39549	0.49
Panc-AdenoCA::SP69812	4049	0.525	107698995.678	2659891.224%	24444798.818	3726752.661%	0.55661	0.349
Panc-AdenoCA::SP76136	8297	0.539	220691174.893	2659891.224%	50091067.443	4172203.343%	0.57301	0.351
Panc-AdenoCA::SP70106	9660	0.585	256945492.283	2659891.224%	58319922.121	5082624.561%	0.57467	0.435
Panc-AdenoCA::SP108059	2915	0.551	77535829.193	2659891.224%	17598572.964	4045221.423%	0.51251	0.374
Panc-AdenoCA::SP108020	5535	0.479	147224979.274	2659891.224%	33416157.278	3507815.79%	0.56128	0.295
Panc-AdenoCA::SP76867	4286	0.547	114002937.88	2659891.224%	25875607.72	3702906.529%	0.5094	0.382
Panc-AdenoCA::SP108088	6165	0.612	163982293.988	2659891.224%	37219544.652	3891233.815%	0.41352	0.471
Panc-AdenoCA::SP71734	4539	0.576	120732462.678	2659891.224%	27403034.394	3944638.842%	0.51787	0.414
Panc-AdenoCA::SP76001	3408	0.564	90649092.93	2659891.224%	20574948.447	4345273.104%	0.50866	0.386
Panc-AdenoCA::SP108033	4267	0.43	113497558.548	2659891.224%	25760931.36	3170756.887%	0.66207	0.251
Panc-AdenoCA::SP110822	11975	0.55	318521974.129	2659891.224%	72295939.66	3715703.881%	0.60253	0.385
Panc-AdenoCA::SP69762	4691	0.583	124775497.339	2659891.224%	28320704.255	4085388.88%	0.51237	0.421
Panc-AdenoCA::SP107945	4316	0.519	114800905.248	2659891.224%	26056737.899	3634356.295%	0.56767	0.344
Panc-AdenoCA::SP107770	3451	0.584	91792846.156	2659891.224%	20834530.192	4184610.92%	0.52968	0.421
Panc-AdenoCA::SP73263	4634	0.556	123259359.341	2659891.224%	27976573.034	3816370.523%	0.50574	0.389
Panc-AdenoCA::SP77131	6398	0.687	170179840.541	2659891.224%	38626164.633	4000102.679%	0.40544	0.582
Panc-AdenoCA::SP75322	18429	0.56	490191353.756	2659891.224%	111260553.19	4534051.549%	0.47722	0.376
Panc-AdenoCA::SP70046	3061	0.59	81419270.381	2659891.224%	18479997.638	4113650.04%	0.44346	0.432
Panc-AdenoCA::SP70932	4336	0.572	115332883.493	2659891.224%	26177476.668	3939675.574%	0.48494	0.409
Panc-AdenoCA::SP71758	1913	0.595	50883719.124	2659891.224%	11549234.467	3926607.866%	0.44863	0.444
Panc-AdenoCA::SP71228	9711	0.634	258302036.807	2659891.224%	58627600.324	4140217.553%	0.40327	0.5
Panc-AdenoCA::SP76353	3242	0.523	86233673.497	2659891.224%	19572759.485	3946168.985%	0.52011	0.336
Panc-AdenoCA::SP69587	2137	0.433	56841875.467	2659891.224%	12901597.422	3219378.711%	0.66531	0.252
Panc-AdenoCA::SP69898	9013	0.578	239735996.061	2659891.224%	54413585.322	3668810.827%	0.48908	0.426
Panc-AdenoCA::SP75977	4615	0.571	122753980.009	2659891.224%	27861896.421	4241837.165%	0.46447	0.399
Panc-AdenoCA::SP70226	5331	0.58	141798801.176	2659891.224%	32184588.846	4560961.49%	0.51918	0.411
Panc-AdenoCA::SP108068	5846	0.521	155497240.982	2659891.224%	35293742.296	3825341.114%	0.55654	0.337
Panc-AdenoCA::SP107784	7605	0.701	202284727.62	2659891.224%	45913149.482	4386294.569%	0.43152	0.614
Panc-AdenoCA::SP110824	4543	0.516	120838858.327	2659891.224%	27427171.905	3438487.676%	0.54897	0.35
Panc-AdenoCA::SP76843	5892	0.556	156720790.945	2659891.224%	35571417.983	3788608.013%	0.4869	0.39
Panc-AdenoCA::SP71456	11494	0.646	305727897.339	2659891.224%	69391981.949	4179323.911%	0.35531	0.519
Panc-AdenoCA::SP108065	4899	0.609	130308071.086	2659891.224%	29576453.362	4296004.345%	0.50736	0.46
Panc-AdenoCA::SP70860	6908	0.663	183745285.786	2659891.224%	41705125.765	3738841.087%	0.39505	0.548
Panc-AdenoCA::SP71084	4683	0.499	124562706.041	2659891.224%	28272447.089	3892722.12%	0.54611	0.302
Panc-AdenoCA::SP72262	3966	0.591	105491285.962	2659891.224%	23943707.318	4191719.136%	0.46468	0.432
Panc-AdenoCA::SP69705	7513	0.577	199837627.694	2659891.224%	45357743.081	3706357.321%	0.45282	0.424
Panc-AdenoCA::SP107786	6424	0.567	170871412.259	2659891.224%	38783240.158	3938162.167%	0.47252	0.402
Panc-AdenoCA::SP71576	3675	0.536	97751002.499	2659891.224%	22186839.661	3467544.603%	0.47581	0.376
Panc-AdenoCA::SP108123	5794	0.58	154114097.545	2659891.224%	34979794.74	4170288.201%	0.51881	0.416
Panc-AdenoCA::SP74896	4698	0.505	124961689.725	2659891.224%	28363005.344	3930075.698%	0.5681	0.308
Panc-AdenoCA::SP71950	6345	0.488	168770098.192	2659891.224%	38306261.647	3178006.262%	0.57616	0.327
Panc-AdenoCA::SP108049	2881	0.598	76631466.177	2659891.224%	17393258.592	3647716.337%	0.47889	0.455
Panc-AdenoCA::SP116965	32472	0.564	863719878.407	2659891.224%	196041929.539	5016068.709%	0.6381	0.385
Panc-AdenoCA::SP77930	3578	0.538	95170908.011	2659891.224%	21601273.229	4029849.84%	0.51929	0.354
Panc-AdenoCA::SP125807	8095	0.601	215318194.62	2659891.224%	48871417.103	3875130.394%	0.45602	0.453
Panc-AdenoCA::SP125696	8317	0.628	221223153.138	2659891.224%	50211690.578	4090643.138%	0.42699	0.491
Panc-AdenoCA::SP125725	7763	0.577	206487355.755	2659891.224%	46867091.403	3920230.673%	0.45463	0.417
Panc-AdenoCA::SP125752	6110	0.581	162519353.815	2659891.224%	36887558.289	4127101.163%	0.47124	0.417
Panc-AdenoCA::SP118048	19298	0.496	513305808.496	2659891.224%	116506569.39	3217851.493%	0.57876	0.336
Panc-AdenoCA::SP117981	5060	0.628	134590495.958	2659891.224%	30548474.701	4702169.903%	0.45522	0.498
Panc-AdenoCA::SP125749	5121	0.56	136213029.605	2659891.224%	30916736.411	4089762.279%	0.50986	0.385
Panc-AdenoCA::SP125762	7564	0.642	201194172.218	2659891.224%	45665674.342	4316376.699%	0.46309	0.513
Panc-AdenoCA::SP117164	4872	0.562	129589900.456	2659891.224%	29413416.454	3685394.11%	0.48843	0.403
Panc-AdenoCA::SP117002	7178	0.516	190926992.092	2659891.224%	43335309.779	3522409.056%	0.52447	0.346
Panc-AdenoCA::SP117158	3930	0.509	104533725.121	2659891.224%	23726397.832	3981701.535%	0.54749	0.312
Panc-AdenoCA::SP125691	12411	0.463	330119099.868	2659891.224%	74928251.177	3360510.353%	0.60084	0.283
Panc-AdenoCA::SP125721	4744	0.572	126185239.688	2659891.224%	28640683.672	4062921.155%	0.52104	0.405
